PFAM	UniProt	pseudohap
PF10191	1.2	2
PF10192	1.8	2
PF10193	1.13333333333333	1.33333333333333
PF10195	0.466666666666667	2
PF10197	2.26666666666667	2
PF10199	0.466666666666667	0.333333333333333
PF10203	0.733333333333333	0.666666666666667
PF10205	0.6	2.66666666666667
PF10206	0.933333333333333	2
PF10208	0.666666666666667	2
PF10209	0.466666666666667	1
PF10210	0.533333333333333	1
PF10211	0.933333333333333	5.66666666666667
PF10212	0.666666666666667	5.33333333333333
PF10213	1	1
PF10217	0.666666666666667	1
PF10218	0.6	1
PF10220	1.53333333333333	2
PF10221	1.06666666666667	1.33333333333333
PF10222	0.933333333333333	2.66666666666667
PF10223	0.666666666666667	1
PF10224	0.8	1
PF10226	0.6	2
PF10228	0.533333333333333	1
PF10229	0.733333333333333	2.33333333333333
PF10230	1	1
PF10232	0.733333333333333	1
PF10233	0.8	2.66666666666667
PF10234	0.733333333333333	2.66666666666667
PF10235	0.866666666666667	2.33333333333333
PF10236	1.13333333333333	1
PF10237	1.46666666666667	2.33333333333333
PF10238	0.666666666666667	1.33333333333333
PF10239	0.8	1
PF10240	0.8	3
PF10241	0.866666666666667	2.33333333333333
PF10242	2	4.66666666666667
PF10243	0.533333333333333	1
PF10244	0.6	1
PF10245	0.733333333333333	1
PF10246	0.533333333333333	1
PF10247	1	2
PF10248	0.866666666666667	5
PF10249	0.733333333333333	1.33333333333333
PF10250	6.86666666666667	6
PF10251	0.733333333333333	2.33333333333333
PF10253	0.933333333333333	1.33333333333333
PF10254	1.06666666666667	3
PF10255	1.2	1
PF10256	1.73333333333333	6
PF10257	1.26666666666667	5
PF10258	0.733333333333333	1
PF10259	0.733333333333333	1
PF10260	0.733333333333333	1
PF10261	0.933333333333333	1.66666666666667
PF10262	1.86666666666667	4
PF10263	1.66666666666667	4
PF10264	0.533333333333333	1
PF10265	0.533333333333333	1
PF10266	1	1
PF10267	1.06666666666667	2
PF10268	0.8	1
PF10269	1.93333333333333	6
PF10270	0.866666666666667	1
PF10271	0.8	3.66666666666667
PF10272	0.733333333333333	1.33333333333333
PF10273	1	2
PF10274	1.2	4
PF10275	1.4	4.66666666666667
PF10276	0.8	1
PF10277	3.53333333333333	9.33333333333333
PF10278	0.6	1
PF10282	0.666666666666667	7.66666666666667
PF10283	2	42.3333333333333
PF10288	0.866666666666667	1.66666666666667
PF10291	1.06666666666667	2.66666666666667
PF10293	0.4	1.66666666666667
PF10294	8.8	7.33333333333333
PF10296	1.13333333333333	0.666666666666667
PF10300	1.6	5.33333333333333
PF10304	0.4	1.33333333333333
PF10306	0.2	1.33333333333333
PF10309	0.733333333333333	1
PF10312	1.13333333333333	2
PF10320	3.13333333333333	10.6666666666667
PF10323	2	2.66666666666667
PF10324	15.4666666666667	29.6666666666667
PF10328	9.8	5
PF10343	1.2	4
PF10345	0.866666666666667	1.33333333333333
PF10347	0.866666666666667	1.66666666666667
PF10350	1.26666666666667	1.66666666666667
PF10351	1.26666666666667	2
PF10357	1.2	1.66666666666667
PF10358	3	1.66666666666667
PF10363	0.733333333333333	1.33333333333333
PF10366	1.26666666666667	2.66666666666667
PF10367	2.13333333333333	3.66666666666667
PF10373	2.2	5.33333333333333
PF10374	1.66666666666667	5
PF10377	0.866666666666667	1
PF10381	0.866666666666667	1
PF10382	0.6	1.33333333333333
PF10390	0.733333333333333	1.66666666666667
PF10391	1.66666666666667	5
PF10392	0.866666666666667	1
PF10394	1	2
PF10396	0.8	1.33333333333333
PF10397	0.8	3
PF10403	1	1.33333333333333
PF10404	0.8	1.33333333333333
PF10405	1.13333333333333	1.33333333333333
PF10406	1.06666666666667	1.33333333333333
PF10408	1.46666666666667	6
PF10409	3.2	6
PF10415	1.26666666666667	2.66666666666667
PF10417	3.8	8.33333333333333
PF10419	0.866666666666667	1
PF10431	3.46666666666667	6.66666666666667
PF10433	3.8	4.33333333333333
PF10436	2	9.66666666666667
PF10437	0.133333333333333	1
PF10441	0.866666666666667	1
PF10442	0.333333333333333	2
PF10447	0.933333333333333	1
PF10453	0.866666666666667	0.333333333333333
PF10456	1	2
PF10457	0.733333333333333	1.33333333333333
PF10469	2.26666666666667	6
PF10474	0.933333333333333	1
PF10475	1.46666666666667	3
PF10479	1.13333333333333	8.33333333333333
PF10484	0.533333333333333	1
PF10494	0.733333333333333	1
PF10495	0.733333333333333	2.33333333333333
PF10496	0.666666666666667	1.33333333333333
PF10498	0.6	1.33333333333333
PF10501	0.533333333333333	0.333333333333333
PF10502	0.6	1.33333333333333
PF10503	0.266666666666667	1.33333333333333
PF10504	0.533333333333333	2
PF10505	0.466666666666667	1
PF10507	0.666666666666667	2.33333333333333
PF10508	1	1
PF10509	1.6	4
PF10510	1.33333333333333	2.66666666666667
PF10513	3.06666666666667	5.66666666666667
PF10515	0.733333333333333	2.33333333333333
PF10516	0.8	1
PF10520	0.933333333333333	2.33333333333333
PF10521	0.466666666666667	0.666666666666667
PF10524	0.666666666666667	1
PF10525	0.733333333333333	2
PF10531	0.866666666666667	1
PF10537	1.2	2
PF10540	1.2	4.66666666666667
PF10551	14.4666666666667	72.3333333333333
PF10557	5.53333333333333	20.6666666666667
PF10559	1.6	2.33333333333333
PF10561	1.13333333333333	2.66666666666667
PF10568	1.46666666666667	3
PF10576	0.2	0.333333333333333
PF10579	0.466666666666667	2.66666666666667
PF10584	7.4	14
PF10585	2.73333333333333	9
PF10587	1.2	0.333333333333333
PF10588	1	1
PF10589	1.13333333333333	1
PF10590	1	1.33333333333333
PF10591	2	2.66666666666667
PF10595	0.6	2.66666666666667
PF10596	1.13333333333333	1.33333333333333
PF10597	1.06666666666667	2
PF10598	1.13333333333333	1.66666666666667
PF10601	5.26666666666667	16
PF10602	2.33333333333333	4.66666666666667
PF10607	4.8	7.66666666666667
PF10609	3.13333333333333	3.33333333333333
PF10613	12.6666666666667	18.3333333333333
PF10629	1.46666666666667	7.33333333333333
PF10637	0.6	1
PF10639	0.733333333333333	1.66666666666667
PF10644	0.933333333333333	1
PF10645	0.266666666666667	1.33333333333333
PF10683	0.133333333333333	18.3333333333333
PF10780	0.6	1
PF10856	0.4	2
PF10873	0.0666666666666667	0.333333333333333
PF10908	0.0666666666666667	1
PF10914	1	1.33333333333333
PF10937	0.533333333333333	1.33333333333333
PF10961	0.533333333333333	1
PF10974	0.133333333333333	2.33333333333333
PF10988	0.733333333333333	11
PF10996	3.46666666666667	4.33333333333333
PF10998	0.733333333333333	2.33333333333333
PF11027	0.533333333333333	2.33333333333333
PF11034	0.0666666666666667	8.66666666666667
PF11051	0.2	9.33333333333333
PF11069	0.6	1
PF11095	0.466666666666667	1.33333333333333
PF11160	0.2	1
PF11175	0.0666666666666667	3.33333333333333
PF11176	0.466666666666667	1
PF11204	0.8	1.66666666666667
PF11221	1.2	1
PF11261	0.666666666666667	1
PF11262	1	1.66666666666667
PF11315	0.6	1
PF11326	0.8	1.66666666666667
PF11357	2.26666666666667	1
PF11380	1.06666666666667	2
PF11411	0.466666666666667	1
PF11416	0.6	1.33333333333333
PF11461	0.6	3
PF11464	0.666666666666667	2.33333333333333
PF11470	0.733333333333333	1.33333333333333
PF11527	0.866666666666667	3.33333333333333
PF11538	0.466666666666667	1
PF11540	0.866666666666667	1.33333333333333
PF11543	0.8	2.33333333333333
PF11547	0.466666666666667	2
PF11548	0.4	2.66666666666667
PF11563	0.0666666666666667	13.6666666666667
PF11566	1.2	1
PF11571	0.933333333333333	1
PF11573	1.26666666666667	1
PF11601	0.866666666666667	2
PF11605	0.933333333333333	1
PF11618	0.666666666666667	2
PF11629	0.6	1
PF11630	0.2	5.33333333333333
PF11640	0.266666666666667	1
PF11648	1	2.66666666666667
PF11698	1.13333333333333	1.33333333333333
PF11701	0.8	2.33333333333333
PF11704	1	2
PF11705	0.866666666666667	0.333333333333333
PF11707	1.13333333333333	1
PF11708	1.2	1
PF11712	0.933333333333333	1
PF11715	1.46666666666667	0.333333333333333
PF11717	3.8	5
PF11718	1.06666666666667	0.666666666666667
PF11721	3.4	2
PF11722	0.8	1
PF11732	1	1.66666666666667
PF11735	0.266666666666667	4.33333333333333
PF11744	2.2	2.33333333333333
PF11768	0.533333333333333	1
PF11779	1.4	3
PF11788	0.8	1
PF11789	1.13333333333333	3.33333333333333
PF11790	1.2	4.33333333333333
PF11793	0.6	2
PF11799	3	3
PF11815	0.733333333333333	1
PF11816	0.933333333333333	1
PF11817	1	1
PF11819	0.533333333333333	1
PF11822	0.466666666666667	1
PF11831	1	1.33333333333333
PF11835	3.33333333333333	5
PF11838	7.2	22.6666666666667
PF11841	1.06666666666667	1
PF11861	0.866666666666667	0.666666666666667
PF11865	1.06666666666667	1.66666666666667
PF11875	0.933333333333333	1.66666666666667
PF11878	1.06666666666667	1
PF11879	0.666666666666667	2
PF11882	1.6	2.66666666666667
PF11894	1.4	1.33333333333333
PF11899	0.133333333333333	0.333333333333333
PF11901	1.8	7.66666666666667
PF11904	2.13333333333333	1
PF11911	0.333333333333333	1
PF11913	0.0666666666666667	13.6666666666667
PF11916	1.06666666666667	3
PF11919	1.13333333333333	10.3333333333333
PF11923	0.866666666666667	2.33333333333333
PF11927	0.2	3.66666666666667
PF11931	0.933333333333333	1.33333333333333
PF11934	1.06666666666667	5
PF11935	1.26666666666667	3.33333333333333
PF11938	2.06666666666667	4
PF11942	1	1.33333333333333
PF11945	0.8	2
PF11952	0.8	1.66666666666667
PF11957	0.933333333333333	1
PF11960	0.733333333333333	0.333333333333333
PF11968	0.466666666666667	1
PF11969	2.53333333333333	4.33333333333333
PF11976	3.33333333333333	5.33333333333333
PF11977	1.73333333333333	3.33333333333333
PF11978	0.733333333333333	6
PF11979	0.733333333333333	2.66666666666667
PF11987	2.53333333333333	4
PF12009	0.466666666666667	2
PF12012	2.93333333333333	8.66666666666667
PF12014	0.266666666666667	1.33333333333333
PF12018	0.666666666666667	1.33333333333333
PF12022	0.866666666666667	1.33333333333333
PF12024	0.733333333333333	2
PF12026	0.6	2
PF12031	1	4
PF12036	0.933333333333333	1.66666666666667
PF12037	1.26666666666667	1.66666666666667
PF12038	0.333333333333333	1.33333333333333
PF12044	0.466666666666667	3
PF12051	0.266666666666667	2.33333333333333
PF12053	1.2	2.66666666666667
PF12054	1.13333333333333	1.33333333333333
PF12057	0.4	1
PF12062	0.866666666666667	1
PF12063	0.666666666666667	2
PF12066	1.26666666666667	2.33333333333333
PF12068	1.8	5
PF12070	0.933333333333333	3.33333333333333
PF12075	0.466666666666667	2.33333333333333
PF12108	0.866666666666667	1.33333333333333
PF12110	1	1
PF12125	0.6	5
PF12130	1.66666666666667	2
PF12134	1.2	1.66666666666667
PF12140	1.06666666666667	4
PF12145	0.8	1
PF12146	10.0666666666667	21.3333333333333
PF12157	1.13333333333333	2
PF12166	1.2	3.66666666666667
PF12171	6.73333333333333	11
PF12202	1.53333333333333	5.33333333333333
PF12205	0.533333333333333	1.66666666666667
PF12210	0.533333333333333	5
PF12213	0.533333333333333	1.33333333333333
PF12215	1.26666666666667	4
PF12220	1	1.66666666666667
PF12230	1.13333333333333	2
PF12232	0.4	1.66666666666667
PF12234	1.6	2.66666666666667
PF12237	0.466666666666667	1
PF12239	0.333333333333333	2.33333333333333
PF12251	1.06666666666667	1.33333333333333
PF12253	1.06666666666667	1
PF12257	0.933333333333333	3.33333333333333
PF12260	2.73333333333333	3.33333333333333
PF12265	2.66666666666667	6.66666666666667
PF12269	0.666666666666667	1.66666666666667
PF12273	0.2	0.333333333333333
PF12280	0.266666666666667	0.333333333333333
PF12295	1	2
PF12309	0.533333333333333	1.33333333333333
PF12317	0.6	2
PF12325	0.666666666666667	1
PF12327	0.533333333333333	0.333333333333333
PF12328	0.333333333333333	0.333333333333333
PF12329	0.666666666666667	1
PF12330	6.2	12
PF12333	0.8	0.666666666666667
PF12335	1.2	1.66666666666667
PF12336	0.733333333333333	2.66666666666667
PF12340	0.133333333333333	22.6666666666667
PF12341	0.933333333333333	1.33333333333333
PF12348	4.13333333333333	11.6666666666667
PF12349	2.26666666666667	4
PF12352	4.53333333333333	4
PF12353	1.13333333333333	1.33333333333333
PF12359	0.133333333333333	18.6666666666667
PF12371	0.733333333333333	3
PF12394	0.933333333333333	2.66666666666667
PF12397	0.733333333333333	1
PF12409	1.6	1.33333333333333
PF12411	0.0666666666666667	0.666666666666667
PF12416	0.6	1
PF12423	1.73333333333333	4.33333333333333
PF12424	1.06666666666667	4.33333333333333
PF12430	1.13333333333333	2.33333333333333
PF12432	0.733333333333333	1
PF12436	1.53333333333333	3
PF12449	0.133333333333333	13
PF12451	0.733333333333333	1
PF12455	0.866666666666667	4
PF12456	1.2	2.33333333333333
PF12457	0.866666666666667	0.666666666666667
PF12460	0.866666666666667	1
PF12464	0.733333333333333	1
PF12465	0.933333333333333	1.33333333333333
PF12470	0.533333333333333	1.33333333333333
PF12473	2.26666666666667	7.33333333333333
PF12474	1.53333333333333	4.66666666666667
PF12483	0.8	2.33333333333333
PF12490	0.933333333333333	3
PF12494	0.4	2.66666666666667
PF12505	0.533333333333333	10
PF12509	0.8	2.33333333333333
PF12510	0.733333333333333	1
PF12513	1.13333333333333	3.33333333333333
PF12529	0.6	0.666666666666667
PF12533	0.666666666666667	2.33333333333333
PF12537	1.13333333333333	2.33333333333333
PF12542	0.933333333333333	1
PF12554	1.06666666666667	1
PF12569	1.26666666666667	2.33333333333333
PF12576	0.8	2
PF12580	0.933333333333333	1.66666666666667
PF12583	0.266666666666667	1
PF12585	0.666666666666667	3.66666666666667
PF12589	0.933333333333333	1.33333333333333
PF12597	0.466666666666667	2
PF12612	1.06666666666667	1
PF12619	1	1.33333333333333
PF12621	0.333333333333333	1.66666666666667
PF12624	4.73333333333333	20.6666666666667
PF12627	1.33333333333333	2
PF12631	0.8	1.33333333333333
PF12640	0.933333333333333	3
PF12656	0.933333333333333	2
PF12660	0.6	3.33333333333333
PF12661	32.2	48
PF12662	11.3333333333333	1
PF12678	2.66666666666667	3.33333333333333
PF12680	1.26666666666667	3
PF12695	0.266666666666667	1
PF12697	11.1333333333333	21.3333333333333
PF12698	9.66666666666667	29.6666666666667
PF12701	2.33333333333333	6
PF12706	4.06666666666667	11.3333333333333
PF12708	1.26666666666667	2.33333333333333
PF12710	1.66666666666667	0.666666666666667
PF12717	2.06666666666667	6
PF12718	0.333333333333333	2
PF12719	1.2	3.66666666666667
PF12722	1.06666666666667	2.33333333333333
PF12733	0.466666666666667	2
PF12736	2.06666666666667	4.66666666666667
PF12738	5.86666666666667	7.33333333333333
PF12739	1.06666666666667	1.33333333333333
PF12740	0.666666666666667	2.66666666666667
PF12752	1.66666666666667	2.66666666666667
PF12755	1.46666666666667	2.66666666666667
PF12756	3	2
PF12762	2.26666666666667	1.33333333333333
PF12763	7.13333333333333	12.6666666666667
PF12765	1.46666666666667	2
PF12769	0.666666666666667	2.33333333333333
PF12770	1.93333333333333	1
PF12773	0.6	11.3333333333333
PF12774	9.86666666666667	30
PF12775	8.13333333333333	30.3333333333333
PF12777	8.4	28
PF12780	8.6	28.6666666666667
PF12781	8.4	27.6666666666667
PF12783	4	7.66666666666667
PF12796	144.866666666667	536
PF12799	11.4666666666667	20
PF12807	2.13333333333333	2.33333333333333
PF12813	0.866666666666667	2.33333333333333
PF12815	0.666666666666667	1
PF12816	0.866666666666667	1.33333333333333
PF12826	0.4	0.666666666666667
PF12830	1.06666666666667	3
PF12832	3	9
PF12836	1.2	4.66666666666667
PF12838	1.06666666666667	1
PF12842	1.06666666666667	2.66666666666667
PF12848	2.8	3.33333333333333
PF12850	1	1.66666666666667
PF12854	26.6	1.33333333333333
PF12861	1.13333333333333	1.33333333333333
PF12862	1	0.333333333333333
PF12872	4	21.3333333333333
PF12874	25.7333333333333	28.6666666666667
PF12884	0.666666666666667	2
PF12894	13.0666666666667	29
PF12895	3.06666666666667	10.6666666666667
PF12896	1	1.66666666666667
PF12906	7.46666666666667	8
PF12922	1.06666666666667	3.33333333333333
PF12923	0.866666666666667	1.33333333333333
PF12924	0.733333333333333	2.33333333333333
PF12925	0.733333333333333	2.33333333333333
PF12926	0.4	1.33333333333333
PF12928	0.933333333333333	1.33333333333333
PF12929	0.2	0.333333333333333
PF12931	1.93333333333333	1
PF12936	0.933333333333333	1.33333333333333
PF12937	41.2	70
PF12947	20.4	2.66666666666667
PF12949	0.466666666666667	0.333333333333333
PF12971	0.666666666666667	2.66666666666667
PF12972	0.933333333333333	3
PF12998	2.66666666666667	3.66666666666667
PF12999	1.66666666666667	3
PF13000	3.46666666666667	17.6666666666667
PF13001	1.13333333333333	1
PF13012	3.93333333333333	6.33333333333333
PF13015	1.73333333333333	3.66666666666667
PF13017	0.666666666666667	4
PF13019	1.2	1
PF13020	0.4	12.6666666666667
PF13023	1.13333333333333	3
PF13041	152.4	20.6666666666667
PF13085	1.33333333333333	1.66666666666667
PF13086	15.5333333333333	21
PF13087	11.2	19.3333333333333
PF13088	1.8	7.66666666666667
PF13091	3.06666666666667	16.6666666666667
PF13148	0.6	8.66666666666667
PF13167	0.733333333333333	1.66666666666667
PF13174	1.93333333333333	14.3333333333333
PF13176	29.3333333333333	101.333333333333
PF13177	1.8	2
PF13180	2	2.66666666666667
PF13181	42.2	311.333333333333
PF13185	0.533333333333333	0.666666666666667
PF13191	2.13333333333333	1.33333333333333
PF13193	16.3333333333333	114.666666666667
PF13202	21.5333333333333	95
PF13207	0.2	1.66666666666667
PF13229	2.73333333333333	7.33333333333333
PF13233	1.53333333333333	0.666666666666667
PF13234	2.2	4
PF13236	1.93333333333333	3
PF13238	1.73333333333333	4
PF13242	4.46666666666667	8.66666666666667
PF13243	2.33333333333333	1.33333333333333
PF13245	0.466666666666667	0.333333333333333
PF13246	13.8666666666667	41
PF13249	2.13333333333333	1.33333333333333
PF13270	0.6	1.33333333333333
PF13271	2.73333333333333	16
PF13279	0.666666666666667	1.66666666666667
PF13281	0.733333333333333	2.33333333333333
PF13287	0.466666666666667	4.33333333333333
PF13289	0.266666666666667	4
PF13290	0.266666666666667	5.66666666666667
PF13297	1.33333333333333	1.33333333333333
PF13299	1.06666666666667	1.33333333333333
PF13300	0.933333333333333	1
PF13302	2.86666666666667	14.3333333333333
PF13304	0.6	0.666666666666667
PF13306	6.13333333333333	6.66666666666667
PF13307	3.53333333333333	4.33333333333333
PF13325	1.06666666666667	1
PF13328	1.33333333333333	1
PF13330	8	13.3333333333333
PF13336	0.666666666666667	8.33333333333333
PF13339	0.866666666666667	1
PF13344	4.53333333333333	11.3333333333333
PF13347	6.13333333333333	8.33333333333333
PF13349	0.466666666666667	1.33333333333333
PF13350	0.6	1.33333333333333
PF13353	1.33333333333333	1
PF13354	0.0666666666666667	0.333333333333333
PF13358	3	19
PF13359	5.93333333333333	21
PF13360	2.13333333333333	4.33333333333333
PF13361	0.866666666666667	3.33333333333333
PF13364	1.06666666666667	0.333333333333333
PF13365	5.8	7
PF13369	0.333333333333333	0.666666666666667
PF13374	25	449.666666666667
PF13378	0.733333333333333	4.66666666666667
PF13383	1.8	11
PF13384	0.0666666666666667	3.33333333333333
PF13385	7.53333333333333	130
PF13391	1.46666666666667	1.66666666666667
PF13392	0.4	1.66666666666667
PF13393	2.33333333333333	5.33333333333333
PF13394	0.4	2.33333333333333
PF13401	1.2	1.33333333333333
PF13402	0.933333333333333	4.33333333333333
PF13405	6.46666666666667	17.6666666666667
PF13409	1.4	2
PF13410	8	11
PF13414	9.26666666666667	12.3333333333333
PF13415	7.6	51.3333333333333
PF13417	11.5333333333333	23
PF13418	11.9333333333333	341.333333333333
PF13419	6.6	11
PF13420	0.133333333333333	2
PF13423	0.8	0.666666666666667
PF13424	90	2538
PF13426	4.93333333333333	11.6666666666667
PF13431	1	0.666666666666667
PF13432	15.4666666666667	26
PF13439	2	6.33333333333333
PF13445	26.5333333333333	40
PF13449	0.133333333333333	0.666666666666667
PF13450	5.2	11.6666666666667
PF13452	0.666666666666667	1
PF13454	0.0666666666666667	1
PF13456	9.8	0.333333333333333
PF13460	4.86666666666667	12
PF13462	0.666666666666667	2
PF13465	13	2.66666666666667
PF13468	0.133333333333333	1.33333333333333
PF13469	3.13333333333333	14
PF13472	2.26666666666667	16.6666666666667
PF13474	0.333333333333333	0.666666666666667
PF13476	1.4	4.33333333333333
PF13481	0.8	1
PF13483	0.533333333333333	1
PF13489	7.2	17
PF13499	89.5333333333333	305.666666666667
PF13506	1.46666666666667	2.66666666666667
PF13508	0.4	3
PF13510	0.933333333333333	1
PF13513	3.6	8.66666666666667
PF13515	1.06666666666667	7
PF13516	86.6	1318
PF13517	2.13333333333333	1402.33333333333
PF13519	3.86666666666667	16.3333333333333
PF13520	13.6666666666667	51.6666666666667
PF13521	0.666666666666667	1.66666666666667
PF13522	2	5.66666666666667
PF13527	0.133333333333333	6
PF13528	0.133333333333333	3.33333333333333
PF13532	4.93333333333333	7.33333333333333
PF13534	1.06666666666667	1.66666666666667
PF13535	0.333333333333333	1.33333333333333
PF13537	2.33333333333333	3.33333333333333
PF13539	0.133333333333333	0.333333333333333
PF13540	5.13333333333333	10.3333333333333
PF13543	0.666666666666667	5.33333333333333
PF13551	0.466666666666667	2.66666666666667
PF13561	18	46.6666666666667
PF13563	0.6	8.66666666666667
PF13564	0.866666666666667	3.33333333333333
PF13570	0.4	0.333333333333333
PF13574	1.53333333333333	2.33333333333333
PF13576	0.133333333333333	0.333333333333333
PF13578	0.466666666666667	3.33333333333333
PF13582	0.2	1
PF13589	6.13333333333333	6
PF13593	0.333333333333333	6
PF13598	1.33333333333333	9
PF13599	0.8	34.3333333333333
PF13600	0.933333333333333	6.66666666666667
PF13602	4.46666666666667	15
PF13604	0.8	2
PF13606	5.46666666666667	27
PF13613	1.13333333333333	0.666666666666667
PF13614	0.0666666666666667	2.66666666666667
PF13616	1.06666666666667	1
PF13620	3.26666666666667	5.33333333333333
PF13621	8.26666666666667	13
PF13622	1.26666666666667	2.33333333333333
PF13625	1.06666666666667	3
PF13632	1.8	3.33333333333333
PF13634	6.26666666666667	1.66666666666667
PF13637	22.8666666666667	75.6666666666667
PF13638	2.73333333333333	3.66666666666667
PF13639	64.8666666666667	112.666666666667
PF13640	8.66666666666667	21
PF13641	2.13333333333333	0.333333333333333
PF13646	6.46666666666667	63.3333333333333
PF13649	7.06666666666667	21.3333333333333
PF13650	2.26666666666667	0.333333333333333
PF13656	2.13333333333333	2
PF13660	0.533333333333333	2
PF13661	0.666666666666667	1
PF13664	0.933333333333333	3.66666666666667
PF13668	1.2	0.666666666666667
PF13669	0.8	2.33333333333333
PF13671	3.6	9.66666666666667
PF13672	0.466666666666667	1
PF13673	1.53333333333333	12
PF13676	11.4666666666667	143.666666666667
PF13679	1.86666666666667	1.33333333333333
PF13688	3.46666666666667	1.33333333333333
PF13691	1.06666666666667	1
PF13692	0.733333333333333	0.666666666666667
PF13695	1.26666666666667	17
PF13704	0.466666666666667	4
PF13705	0.733333333333333	4.66666666666667
PF13714	0.666666666666667	2.66666666666667
PF13716	4	12.6666666666667
PF13718	1.26666666666667	1
PF13725	1	1
PF13733	4.66666666666667	18.6666666666667
PF13738	0.866666666666667	5.33333333333333
PF13757	0.266666666666667	0.333333333333333
PF13764	0.933333333333333	3.33333333333333
PF13768	5.06666666666667	48.6666666666667
PF13771	3.06666666666667	3.33333333333333
PF13772	0.8	5
PF13774	4.8	2.66666666666667
PF13793	3.06666666666667	5.66666666666667
PF13802	3.46666666666667	13.6666666666667
PF13812	16.0666666666667	10.3333333333333
PF13813	2.46666666666667	12
PF13815	0.6	2
PF13820	4.93333333333333	2.33333333333333
PF13821	0.866666666666667	1
PF13826	0.0666666666666667	0.333333333333333
PF13831	3.8	5
PF13832	5.4	12
PF13833	18.5333333333333	67
PF13837	7.93333333333333	3.33333333333333
PF13838	1.4	4
PF13840	1.26666666666667	1
PF13842	0.333333333333333	0.333333333333333
PF13843	1.4	37.6666666666667
PF13844	1.46666666666667	1
PF13847	5.6	15.6666666666667
PF13848	5.46666666666667	8.33333333333333
PF13850	2.66666666666667	5.66666666666667
PF13851	0.666666666666667	2.66666666666667
PF13854	4.06666666666667	3.66666666666667
PF13855	282.2	142
PF13857	12.7333333333333	50.6666666666667
PF13862	1.06666666666667	1.33333333333333
PF13863	1.26666666666667	6
PF13864	1.2	4.33333333333333
PF13865	2	4
PF13868	2.33333333333333	8
PF13869	1	2.33333333333333
PF13870	1.33333333333333	3.33333333333333
PF13871	1.26666666666667	1
PF13872	1.2	1
PF13873	2.06666666666667	2.66666666666667
PF13874	1.33333333333333	1
PF13877	1.26666666666667	2.66666666666667
PF13878	1.13333333333333	1.33333333333333
PF13879	0.933333333333333	5.66666666666667
PF13880	1.06666666666667	1.33333333333333
PF13881	1.33333333333333	2.33333333333333
PF13882	1.13333333333333	1
PF13886	1	2.33333333333333
PF13889	1	2
PF13890	0.933333333333333	1.33333333333333
PF13892	1.26666666666667	1.33333333333333
PF13893	3.6	4.33333333333333
PF13894	14.8666666666667	4.33333333333333
PF13895	12.8	11.6666666666667
PF13896	2.86666666666667	2
PF13897	1	1.66666666666667
PF13898	1.4	2.66666666666667
PF13901	2.06666666666667	4.66666666666667
PF13902	0.8	1
PF13903	4	8.66666666666667
PF13904	0.466666666666667	0.666666666666667
PF13905	3.46666666666667	27
PF13906	3.73333333333333	7
PF13907	1.06666666666667	1
PF13908	1.66666666666667	9.66666666666667
PF13909	234.133333333333	5.33333333333333
PF13910	0.4	1
PF13911	1.46666666666667	2
PF13912	51.2666666666667	16.3333333333333
PF13913	3.53333333333333	16.3333333333333
PF13915	0.666666666666667	1.33333333333333
PF13917	1.6	1.33333333333333
PF13920	29.3333333333333	86
PF13921	6.06666666666667	6.33333333333333
PF13922	0.466666666666667	2
PF13923	13.2666666666667	35
PF13925	1.33333333333333	1
PF13926	0.866666666666667	2.33333333333333
PF13927	75.1333333333333	129.333333333333
PF13932	0.933333333333333	1.33333333333333
PF13949	2.06666666666667	4.33333333333333
PF13959	4.06666666666667	3.66666666666667
PF13964	6.33333333333333	109
PF13965	1.4	2.33333333333333
PF13967	3.46666666666667	4.33333333333333
PF13975	4.06666666666667	29.3333333333333
PF14008	5	15
PF14027	0.466666666666667	8.33333333333333
PF14031	0.533333333333333	1
PF14033	0.733333333333333	8.33333333333333
PF14048	1	2
PF14050	0.866666666666667	1
PF14051	0.933333333333333	2.66666666666667
PF14075	0.733333333333333	1
PF14108	0.133333333333333	1
PF14124	0.466666666666667	3
PF14138	0.733333333333333	1.33333333333333
PF14160	0.466666666666667	1.66666666666667
PF14200	0.733333333333333	15.3333333333333
PF14204	1.2	2
PF14214	2.73333333333333	49.3333333333333
PF14216	0.133333333333333	2
PF14222	1.06666666666667	1.66666666666667
PF14225	1	1.66666666666667
PF14226	15.4	13
PF14228	2.8	5
PF14234	0.333333333333333	1.33333333333333
PF14237	0.933333333333333	1
PF14240	0.933333333333333	7
PF14249	0.133333333333333	1.33333333333333
PF14260	1.73333333333333	2
PF14291	3.93333333333333	23.6666666666667
PF14295	6.73333333333333	51
PF14299	3.6	2
PF14304	1.26666666666667	2.66666666666667
PF14306	1.53333333333333	2.33333333333333
PF14308	1.4	2.33333333333333
PF14309	3.33333333333333	2.33333333333333
PF14310	3.26666666666667	16.3333333333333
PF14324	1.06666666666667	3.66666666666667
PF14327	1.26666666666667	2.66666666666667
PF14336	0.266666666666667	1.33333333333333
PF14360	1.8	14
PF14370	1.2	2.33333333333333
PF14374	1.2	2
PF14377	3.86666666666667	5
PF14378	0.733333333333333	3.33333333333333
PF14381	2	3
PF14382	1.33333333333333	1.66666666666667
PF14388	2.46666666666667	15.6666666666667
PF14429	2.93333333333333	2
PF14432	11.9333333333333	33.3333333333333
PF14437	0.4	1.33333333333333
PF14438	1.06666666666667	2
