PFAM	UniProt	BRACP
PF10408	1.42857142857143	2
PF10409	3.21428571428571	3
PF10415	1.28571428571429	1
PF10417	3.64285714285714	6
PF10419	0.857142857142857	1
PF10431	3.57142857142857	2
PF10433	3.71428571428571	5
PF10436	2	2
PF10441	0.857142857142857	1
PF10442	0.285714285714286	1
PF10447	0.928571428571429	1
PF10453	0.857142857142857	1
PF10456	1	1
PF10457	0.642857142857143	2
PF10458	0.214285714285714	1
PF10469	2.21428571428571	3
PF10474	0.928571428571429	1
PF10475	1.42857142857143	2
PF10479	1.07142857142857	2
PF10483	0.857142857142857	1
PF10484	0.5	1
PF10494	0.714285714285714	1
PF10495	0.714285714285714	1
PF10496	0.642857142857143	1
PF10498	0.571428571428571	1
PF10501	0.5	1
PF10504	0.428571428571429	2
PF10505	0.428571428571429	1
PF10507	0.642857142857143	1
PF10508	1	1
PF10509	1.57142857142857	2
PF10510	1.35714285714286	1
PF10513	3.07142857142857	3
PF10515	0.714285714285714	1
PF10520	0.928571428571429	1
PF10523	1.5	10
PF10524	0.642857142857143	1
PF10525	0.714285714285714	1
PF10531	0.857142857142857	1
PF10534	0.642857142857143	1
PF10537	1.21428571428571	1
PF10540	1.21428571428571	1
PF10551	9.14285714285714	89
PF10557	5.5	6
PF10558	0.785714285714286	1
PF10559	1.64285714285714	1
PF10561	1.07142857142857	2
PF10568	1.42857142857143	2
PF10584	7.5	6
PF10585	2.71428571428571	3
PF10587	1.14285714285714	2
PF10588	1	1
PF10589	1.14285714285714	1
PF10590	0.928571428571429	2
PF10591	2	2
PF10595	0.571428571428571	1
PF10596	1.14285714285714	1
PF10597	1.07142857142857	1
PF10598	1.14285714285714	1
PF10601	4.85714285714286	11
PF10602	2.35714285714286	2
PF10607	4.85714285714286	4
PF10609	3.14285714285714	3
PF10613	13	8
PF10629	1.42857142857143	2
PF10639	0.714285714285714	1
PF10644	0.928571428571429	1
PF10660	0.642857142857143	1
PF10744	0.714285714285714	1
PF10780	0.571428571428571	1
PF10856	0.357142857142857	1
PF10937	0.5	1
PF10961	0.5	1
PF10996	3.42857142857143	4
PF11018	0.428571428571429	1
PF11027	0.5	1
PF11069	0.571428571428571	1
PF11095	0.357142857142857	2
PF11176	0.428571428571429	1
PF11232	0.642857142857143	2
PF11262	1	1
PF11265	0.714285714285714	1
PF11315	0.571428571428571	1
PF11326	0.785714285714286	1
PF11357	2.35714285714286	1
PF11411	0.428571428571429	1
PF11416	0.571428571428571	1
PF11467	0.5	1
PF11470	0.714285714285714	1
PF11510	0.428571428571429	1
PF11521	0.428571428571429	2
PF11527	0.785714285714286	2
PF11531	0.142857142857143	1
PF11538	0.428571428571429	1
PF11540	0.857142857142857	1
PF11543	0.714285714285714	2
PF11548	0.357142857142857	1
PF11559	0.785714285714286	1
PF11566	1.14285714285714	2
PF11568	0.428571428571429	1
PF11571	0.928571428571429	1
PF11573	1.14285714285714	3
PF11605	0.928571428571429	1
PF11618	0.571428571428571	2
PF11629	0.571428571428571	1
PF11630	0.0714285714285714	2
PF11698	1.14285714285714	1
PF11701	0.785714285714286	1
PF11704	0.928571428571429	2
PF11705	0.857142857142857	1
PF11707	1.14285714285714	1
PF11708	1.21428571428571	1
PF11712	0.928571428571429	1
PF11715	1.42857142857143	2
PF11717	3.64285714285714	6
PF11718	1.07142857142857	1
PF11721	3.57142857142857	1
PF11722	0.785714285714286	1
PF11732	1	1
PF11768	0.428571428571429	2
PF11779	1.35714285714286	2
PF11781	0.571428571428571	1
PF11788	0.785714285714286	1
PF11789	1.14285714285714	1
PF11799	3.07142857142857	2
PF11816	0.928571428571429	1
PF11817	1	1
PF11822	0.428571428571429	1
PF11831	1	1
PF11835	3.35714285714286	3
PF11838	6.5	17
PF11841	1.07142857142857	1
PF11861	0.857142857142857	1
PF11865	1.07142857142857	1
PF11875	0.928571428571429	1
PF11878	1.07142857142857	1
PF11879	0.642857142857143	1
PF11882	1.57142857142857	2
PF11894	1.35714285714286	2
PF11904	2.14285714285714	2
PF11916	1.07142857142857	1
PF11919	1.14285714285714	1
PF11923	0.857142857142857	1
PF11931	0.928571428571429	1
PF11934	1.07142857142857	1
PF11935	1.28571428571429	1
PF11938	2.07142857142857	2
PF11942	1	1
PF11945	0.785714285714286	1
PF11952	0.785714285714286	1
PF11957	0.928571428571429	1
PF11969	2.5	3
PF11976	3.42857142857143	2
PF11977	1.71428571428571	2
PF11978	0.642857142857143	2
PF11979	0.714285714285714	1
PF11987	2.57142857142857	2
PF12009	0.428571428571429	1
PF12012	3	2
PF12018	0.571428571428571	2
PF12022	0.857142857142857	1
PF12024	0.714285714285714	1
PF12026	0.571428571428571	1
PF12031	0.928571428571429	2
PF12036	0.928571428571429	1
PF12037	1.28571428571429	1
PF12038	0.285714285714286	1
PF12044	0.428571428571429	1
PF12053	1.14285714285714	2
PF12054	1.14285714285714	1
PF12057	0.357142857142857	1
PF12062	0.857142857142857	1
PF12063	0.642857142857143	1
PF12066	1.21428571428571	2
PF12068	1.64285714285714	4
PF12070	0.928571428571429	1
PF12075	0.428571428571429	1
PF12090	1.28571428571429	2
PF12108	0.857142857142857	1
PF12110	1	1
PF12125	0.571428571428571	1
PF12129	0.5	1
PF12130	1.64285714285714	2
PF12134	1.21428571428571	1
PF12140	1	2
PF12146	10.5	4
PF12157	1.14285714285714	1
PF12166	1.14285714285714	2
PF12171	6.85714285714286	5
PF12202	1.5	2
PF12205	0.5	1
PF12210	0.5	1
PF12213	0.5	1
PF12215	1.21428571428571	2
PF12220	1	1
PF12231	0.5	1
PF12234	1.57142857142857	2
PF12237	0.428571428571429	1
PF12251	1.07142857142857	1
PF12253	1.07142857142857	1
PF12257	0.928571428571429	1
PF12260	2.71428571428571	3
PF12265	2.64285714285714	3
PF12269	0.642857142857143	1
PF12295	1	1
PF12298	0.285714285714286	1
PF12309	0.5	1
PF12317	0.571428571428571	1
PF12325	0.642857142857143	1
PF12329	0.642857142857143	1
PF12330	6.21428571428571	6
PF12333	0.785714285714286	1
PF12335	1.21428571428571	1
PF12341	0.928571428571429	1
PF12348	4.07142857142857	5
PF12349	2.35714285714286	1
PF12352	4.5	5
PF12353	1.14285714285714	1
PF12371	0.714285714285714	1
PF12372	0.357142857142857	1
PF12394	0.928571428571429	1
PF12409	1.57142857142857	2
PF12416	0.571428571428571	1
PF12423	1.71428571428571	2
PF12424	1	2
PF12430	1.14285714285714	1
PF12432	0.714285714285714	1
PF12436	1.57142857142857	1
PF12448	0.357142857142857	1
PF12451	0.714285714285714	1
PF12455	0.857142857142857	1
PF12456	1.14285714285714	2
PF12457	0.857142857142857	1
PF12460	0.857142857142857	1
PF12463	0.285714285714286	1
PF12464	0.642857142857143	2
PF12465	0.928571428571429	1
PF12470	0.5	1
PF12473	2.07142857142857	5
PF12474	1.5	2
PF12478	0.357142857142857	1
PF12483	0.785714285714286	1
PF12490	0.928571428571429	1
PF12494	0.357142857142857	1
PF12509	0.785714285714286	1
PF12510	0.714285714285714	1
PF12513	1.14285714285714	1
PF12516	0.571428571428571	1
PF12529	0.5	2
PF12530	0.642857142857143	1
PF12537	1.14285714285714	1
PF12542	0.928571428571429	1
PF12554	1.07142857142857	1
PF12569	1.28571428571429	1
PF12580	0.928571428571429	1
PF12589	0.928571428571429	1
PF12597	0.428571428571429	1
PF12612	1.07142857142857	1
PF12619	1	1
PF12624	4.64285714285714	6
PF12627	1.28571428571429	2
PF12631	0.785714285714286	1
PF12640	0.928571428571429	1
PF12643	0.571428571428571	1
PF12660	0.571428571428571	1
PF12661	31.6428571428571	40
PF12662	12.0714285714286	1
PF12678	2.71428571428571	2
PF12680	1.21428571428571	2
PF12689	1	2
PF12695	0.214285714285714	1
PF12697	11.8571428571429	1
PF12698	8.71428571428571	23
PF12701	2.35714285714286	2
PF12706	4	5
PF12717	2.14285714285714	1
PF12719	1.14285714285714	2
PF12722	1	2
PF12733	0.357142857142857	2
PF12738	5.92857142857143	5
PF12739	1.07142857142857	1
PF12740	0.571428571428571	2
PF12752	1.71428571428571	1
PF12755	1.5	1
PF12756	3	3
PF12762	1.35714285714286	15
PF12763	7.35714285714286	4
PF12765	1.5	1
PF12767	1.57142857142857	1
PF12769	0.642857142857143	1
PF12773	0.428571428571429	3
PF12774	9.07142857142857	21
PF12775	7.57142857142857	16
PF12777	7.5	21
PF12780	8	17
PF12781	7.85714285714286	16
PF12783	4	4
PF12796	141.785714285714	188
PF12799	11.5	11
PF12807	2.21428571428571	1
PF12816	0.857142857142857	1
PF12826	0.357142857142857	1
PF12830	1.07142857142857	1
PF12832	3.14285714285714	1
PF12838	1.07142857142857	1
PF12842	1.07142857142857	1
PF12848	2.78571428571429	3
PF12850	1	1
PF12859	0.428571428571429	1
PF12861	1.07142857142857	2
PF12862	0.857142857142857	3
PF12872	3.78571428571429	7
PF12874	26.5714285714286	14
PF12877	0.285714285714286	1
PF12884	0.642857142857143	1
PF12894	12.7857142857143	17
PF12895	3.07142857142857	3
PF12896	0.928571428571429	2
PF12906	7.71428571428571	4
PF12922	1.07142857142857	1
PF12923	0.857142857142857	1
PF12924	0.714285714285714	1
PF12926	0.357142857142857	1
PF12928	0.928571428571429	1
PF12931	1.92857142857143	2
PF12936	0.928571428571429	1
PF12937	42.2142857142857	27
PF12947	21.6428571428571	3
PF12971	0.642857142857143	1
PF12972	0.857142857142857	2
PF12998	2.64285714285714	3
PF12999	1.64285714285714	2
PF13000	2.35714285714286	19
PF13001	1.14285714285714	1
PF13012	3.92857142857143	4
PF13015	1.64285714285714	3
PF13017	0.642857142857143	1
PF13019	1.21428571428571	1
PF13020	0.285714285714286	2
PF13023	1.14285714285714	1
PF13085	1.28571428571429	2
PF13086	15.8571428571429	11
PF13087	11.5	7
PF13091	2.92857142857143	5
PF13148	0.142857142857143	7
PF13167	0.714285714285714	1
PF13173	0.0714285714285714	2
PF13174	2	1
PF13176	31.1428571428571	4
PF13177	1.85714285714286	1
PF13180	2.07142857142857	1
PF13181	40.5714285714286	65
PF13185	0.5	1
PF13191	2.07142857142857	3
PF13193	16.7857142857143	10
PF13202	21.1428571428571	27
PF13233	1.57142857142857	1
PF13234	2.21428571428571	2
PF13236	2	1
PF13238	1.42857142857143	6
PF13242	4.35714285714286	6
PF13243	2.42857142857143	1
PF13246	13.5	19
PF13249	2.21428571428571	1
PF13251	0.571428571428571	1
PF13270	0.571428571428571	1
PF13271	2.57142857142857	5
PF13287	0.357142857142857	2
PF13290	0.214285714285714	1
PF13297	1.35714285714286	1
PF13299	1	2
PF13300	0.928571428571429	1
PF13302	3	1
PF13304	0.214285714285714	6
PF13306	5.28571428571429	18
PF13307	3.5	4
PF13325	1.07142857142857	1
PF13330	8.14285714285714	6
PF13339	0.857142857142857	1
PF13344	4.42857142857143	6
PF13347	6	8
PF13353	1.35714285714286	1
PF13358	1.5	24
PF13359	5.92857142857143	6
PF13360	2.07142857142857	3
PF13374	26.3571428571429	6
PF13383	1.85714285714286	1
PF13385	6.42857142857143	23
PF13393	2.35714285714286	2
PF13401	1.14285714285714	2
PF13402	0.928571428571429	1
PF13405	6.35714285714286	8
PF13410	8.42857142857143	2
PF13414	9.5	6
PF13415	7.78571428571429	5
PF13417	11.7857142857143	8
PF13418	12.2857142857143	7
PF13419	7	1
PF13422	0.285714285714286	1
PF13424	91.7142857142857	66
PF13426	5	4
PF13431	1	1
PF13432	16	8
PF13439	2	2
PF13445	27.7857142857143	9
PF13450	5.14285714285714	6
PF13460	4.92857142857143	4
PF13469	2.28571428571429	15
PF13472	2.28571428571429	2
PF13476	1.42857142857143	1
PF13481	0.785714285714286	1
PF13489	7.64285714285714	1
PF13499	85	153
PF13506	1.5	1
PF13508	0.357142857142857	1
PF13510	0.928571428571429	1
PF13513	3.64285714285714	3
PF13516	88.6428571428571	58
PF13517	2.14285714285714	2
PF13518	0.0714285714285714	3
PF13519	3.78571428571429	5
PF13520	13.7857142857143	12
PF13521	0.571428571428571	2
PF13522	2.07142857142857	1
PF13532	5.07142857142857	3
PF13537	2.35714285714286	2
PF13538	0.5	4
PF13540	5.28571428571429	3
PF13543	0.642857142857143	1
PF13561	18.6428571428571	9
PF13563	0.571428571428571	1
PF13564	0.857142857142857	1
PF13570	0.357142857142857	1
PF13574	1.14285714285714	7
PF13578	0.428571428571429	1
PF13589	6.28571428571429	4
PF13598	1.07142857142857	5
PF13600	0.857142857142857	2
PF13602	4.71428571428571	1
PF13604	0.714285714285714	2
PF13606	5.42857142857143	6
PF13616	1.07142857142857	1
PF13620	3.21428571428571	4
PF13621	8.28571428571429	8
PF13625	1.07142857142857	1
PF13632	1.85714285714286	1
PF13634	6.14285714285714	8
PF13637	22.3571428571429	30
PF13638	2.71428571428571	3
PF13639	66.7857142857143	38
PF13640	9.14285714285714	2
PF13646	6.64285714285714	4
PF13649	7.14285714285714	6
PF13650	1	20
PF13656	2.14285714285714	2
PF13660	0.5	1
PF13661	0.642857142857143	1
PF13664	0.928571428571429	1
PF13669	0.785714285714286	1
PF13671	3.5	5
PF13672	0.428571428571429	1
PF13673	1.57142857142857	1
PF13676	10	32
PF13679	1.92857142857143	1
PF13688	2.92857142857143	11
PF13691	1.07142857142857	1
PF13705	0.714285714285714	1
PF13714	0.642857142857143	1
PF13716	4.07142857142857	3
PF13718	1.21428571428571	2
PF13725	1	1
PF13733	3.35714285714286	23
PF13764	0.928571428571429	1
PF13768	5	6
PF13771	3.07142857142857	3
PF13774	4.92857142857143	3
PF13793	3.14285714285714	2
PF13802	3.42857142857143	4
PF13812	17.0714285714286	2
PF13815	0.571428571428571	1
PF13821	0.857142857142857	1
PF13831	3.85714285714286	3
PF13832	5.42857142857143	5
PF13833	17.1428571428571	38
PF13838	1.35714285714286	2
PF13840	1.21428571428571	2
PF13843	1.35714285714286	2
PF13847	5.64285714285714	5
PF13848	5.57142857142857	4
PF13850	2.64285714285714	3
PF13851	0.642857142857143	1
PF13854	4.28571428571429	1
PF13855	288.142857142857	199
PF13857	12.3571428571429	18
PF13862	1.07142857142857	1
PF13863	1.14285714285714	3
PF13864	1.14285714285714	2
PF13865	1.92857142857143	3
PF13868	2.14285714285714	5
PF13869	1	1
PF13870	1.28571428571429	2
PF13871	1.21428571428571	2
PF13872	1.21428571428571	1
PF13874	1.35714285714286	1
PF13877	1.07142857142857	4
PF13878	1.14285714285714	1
PF13879	0.928571428571429	1
PF13880	1.07142857142857	1
PF13881	1.35714285714286	1
PF13882	1.14285714285714	1
PF13884	0.857142857142857	1
PF13886	1	1
PF13887	0.714285714285714	1
PF13888	0.428571428571429	1
PF13889	1	1
PF13890	0.928571428571429	1
PF13893	3.5	5
PF13894	15.5714285714286	5
PF13895	13.1428571428571	8
PF13897	1	1
PF13898	1.21428571428571	4
PF13899	1.64285714285714	2
PF13901	2.14285714285714	1
PF13902	0.785714285714286	1
PF13903	3.92857142857143	5
PF13905	3.57142857142857	2
PF13906	3.5	7
PF13907	1.07142857142857	1
PF13908	1.35714285714286	6
PF13909	250.714285714286	2
PF13910	0.357142857142857	1
PF13911	1.42857142857143	2
PF13912	54.5714285714286	5
PF13913	3.07142857142857	10
PF13915	0.642857142857143	1
PF13917	1.64285714285714	1
PF13919	1.07142857142857	1
PF13920	29.7142857142857	24
PF13921	6.35714285714286	2
PF13923	13.0714285714286	16
PF13925	1.21428571428571	3
PF13927	78.1428571428571	33
PF13932	0.928571428571429	1
PF13949	1.92857142857143	4
PF13959	4.14285714285714	3
PF13965	1.42857142857143	1
PF13966	6.71428571428571	1
PF13967	3.64285714285714	1
PF13975	0.571428571428571	53
PF14008	5.14285714285714	3
PF14048	1	1
PF14050	0.785714285714286	2
PF14051	0.857142857142857	2
PF14073	0.5	1
PF14075	0.642857142857143	2
PF14124	0.428571428571429	1
PF14200	0.642857142857143	2
PF14204	1.21428571428571	1
PF14214	1.42857142857143	21
PF14216	0.0714285714285714	1
PF14222	1.07142857142857	1
PF14226	16.2857142857143	3
PF14228	2.85714285714286	2
PF14237	0.928571428571429	1
PF14240	0.857142857142857	2
PF14260	1.78571428571429	1
PF14295	5.85714285714286	19
PF14304	1.28571428571429	1
PF14306	1.5	2
PF14308	1.42857142857143	1
PF14310	3.35714285714286	2
PF14324	1.07142857142857	1
PF14327	1.28571428571429	1
PF14360	1.85714285714286	1
PF14369	2.35714285714286	1
PF14370	1.21428571428571	1
PF14372	2.35714285714286	7
PF14374	1.21428571428571	1
PF14377	4	2
PF14378	0.642857142857143	2
PF14381	2.07142857142857	1
PF14382	1.28571428571429	2
PF14388	2.5	2
PF14429	2.92857142857143	3
PF14437	0.357142857142857	1
PF14438	1	2
PF14441	0.642857142857143	1
PF14447	0.928571428571429	1
PF14469	0.428571428571429	1
PF14492	5.14285714285714	6
PF14497	13.2857142857143	21
PF14500	1	1
PF14520	0.928571428571429	1
PF14523	1.92857142857143	3
PF14529	11.2142857142857	109
PF14533	1.71428571428571	1
PF14538	1.07142857142857	2
PF14551	5.85714285714286	7
PF14555	6.42857142857143	9
PF14559	5.64285714285714	4
PF14560	1.5	2
PF14572	2.64285714285714	2
PF14580	10	17
PF14598	3.57142857142857	2
PF14602	0.714285714285714	2
PF14604	24.8571428571429	12
PF14617	0.642857142857143	1
PF14619	1.35714285714286	1
PF14622	1.21428571428571	1
PF14623	0.0714285714285714	1
PF14624	1.57142857142857	1
PF14629	0.928571428571429	1
PF14630	1.21428571428571	1
PF14631	1.42857142857143	3
PF14633	1.42857142857143	1
PF14634	3.35714285714286	11
PF14635	1.07142857142857	2
PF14637	0.714285714285714	1
PF14638	0.642857142857143	1
PF14639	1.07142857142857	1
PF14640	0.571428571428571	1
PF14641	0.714285714285714	1
PF14642	1.64285714285714	1
PF14643	0.642857142857143	3
PF14644	0.5	1
PF14645	0.785714285714286	1
PF14646	1.21428571428571	3
PF14647	1	1
PF14648	1.28571428571429	2
PF14649	0.571428571428571	2
PF14655	1	2
PF14656	0.857142857142857	2
PF14661	0.642857142857143	2
PF14664	0.928571428571429	1
PF14666	0.714285714285714	1
PF14668	0.785714285714286	1
PF14670	31.6428571428571	1
PF14671	1.14285714285714	1
PF14675	0.5	1
PF14676	0.642857142857143	1
PF14678	0.642857142857143	1
PF14679	0.285714285714286	1
PF14680	0.642857142857143	1
PF14681	2.71428571428571	4
PF14691	1.42857142857143	2
PF14694	0.5	1
PF14697	0.714285714285714	1
PF14698	0.928571428571429	1
PF14699	0.714285714285714	1
PF14700	1.28571428571429	1
PF14701	0.785714285714286	1
PF14702	1	1
PF14703	3.71428571428571	1
PF14705	1.21428571428571	1
PF14709	1.42857142857143	2
PF14712	1.07142857142857	2
PF14713	0.714285714285714	1
PF14716	1.42857142857143	3
PF14719	1.07142857142857	1
PF14721	0.642857142857143	1
PF14724	0.857142857142857	1
PF14726	0.428571428571429	1
PF14727	0.785714285714286	1
PF14728	0.571428571428571	1
PF14732	0.857142857142857	1
PF14735	0.428571428571429	1
PF14736	0.571428571428571	1
PF14737	2	1
PF14738	0.642857142857143	1
PF14740	0.571428571428571	1
PF14744	0.714285714285714	1
PF14745	0.642857142857143	1
PF14746	0.642857142857143	1
PF14748	1.42857142857143	2
PF14749	2.14285714285714	3
PF14750	1.07142857142857	2
PF14752	0.642857142857143	6
PF14753	1	4
PF14759	0.5	1
PF14765	5	2
PF14766	0.428571428571429	1
PF14768	0.5	1
PF14769	0.785714285714286	4
PF14770	0.714285714285714	1
PF14771	0.571428571428571	2
PF14772	0.714285714285714	2
PF14774	0.642857142857143	1
PF14775	0.357142857142857	2
PF14776	0.785714285714286	1
PF14777	0.571428571428571	1
PF14778	1.07142857142857	2
PF14779	0.571428571428571	1
PF14780	0.571428571428571	1
PF14781	0.5	1
PF14782	0.571428571428571	1
PF14783	0.5	1
PF14784	0.5	1
PF14791	1.64285714285714	3
PF14792	1.64285714285714	3
PF14796	0.642857142857143	1
PF14802	0.571428571428571	1
PF14806	1.21428571428571	1
PF14808	0.785714285714286	1
PF14811	0.428571428571429	1
PF14813	0.357142857142857	1
PF14822	0.428571428571429	1
PF14825	0.428571428571429	1
PF14826	0.928571428571429	1
PF14833	2.5	1
PF14837	0.428571428571429	1
PF14838	0.714285714285714	1
PF14839	0.428571428571429	1
PF14844	3.14285714285714	4
PF14845	2.07142857142857	4
PF14846	0.357142857142857	1
PF14853	1.21428571428571	2
PF14858	0.571428571428571	2
PF14874	0.571428571428571	2
PF14875	0.928571428571429	1
PF14880	0.428571428571429	1
PF14881	1.07142857142857	1
PF14886	0.714285714285714	1
PF14892	0.642857142857143	1
PF14893	1.28571428571429	1
PF14895	0.428571428571429	1
PF14904	0.714285714285714	1
PF14908	0.214285714285714	2
PF14909	0.5	1
PF14910	0.428571428571429	1
PF14911	0.5	1
PF14912	2.5	4
PF14913	0.428571428571429	1
PF14916	0.642857142857143	2
PF14917	0.214285714285714	1
PF14922	0.428571428571429	1
PF14924	0.357142857142857	1
PF14926	0.357142857142857	1
PF14927	0.642857142857143	1
PF14929	0.428571428571429	1
PF14931	0.571428571428571	1
PF14933	0.428571428571429	1
PF14934	0.714285714285714	1
PF14935	0.5	1
PF14938	2.85714285714286	3
PF14940	0.642857142857143	1
PF14943	0.571428571428571	1
PF14945	0.571428571428571	2
PF14949	0.5	1
PF14954	0.428571428571429	1
PF14955	0.571428571428571	2
PF14956	0.5	3
PF14960	0.357142857142857	1
PF14961	1.07142857142857	1
PF14964	0.357142857142857	1
PF14966	0.642857142857143	1
PF14970	0.214285714285714	1
PF14973	0.214285714285714	1
PF14974	0.285714285714286	1
PF14977	0.571428571428571	3
PF14978	0.5	1
PF14983	0.285714285714286	1
PF14988	0.642857142857143	2
PF14989	0.285714285714286	1
PF14995	0.357142857142857	4
PF15002	0.428571428571429	1
PF15006	0.642857142857143	1
PF15007	0.285714285714286	1
PF15013	0.428571428571429	1
PF15014	0.5	1
PF15018	1.14285714285714	1
PF15019	0.357142857142857	1
PF15025	0.214285714285714	1
PF15031	0.285714285714286	1
PF15035	0.571428571428571	1
PF15044	1.35714285714286	1
PF15046	0.214285714285714	1
PF15057	0.642857142857143	13
PF15059	0.5	1
PF15065	0.785714285714286	1
PF15067	0.428571428571429	1
PF15070	5.14285714285714	2
PF15072	0.428571428571429	1
PF15073	0.285714285714286	1
PF15074	0.428571428571429	1
PF15082	0.0714285714285714	1
PF15084	0.214285714285714	1
PF15086	0.285714285714286	1
PF15087	0.428571428571429	2
PF15093	0.285714285714286	1
PF15104	0.357142857142857	1
PF15115	0.428571428571429	2
PF15123	0.214285714285714	1
PF15135	0.0714285714285714	1
PF15139	0.285714285714286	1
PF15156	0.214285714285714	1
PF15158	0.214285714285714	1
PF15163	0.285714285714286	1
PF15165	0.357142857142857	1
PF15175	0.214285714285714	1
PF15189	0.428571428571429	2
PF15228	0.5	1
PF15239	0.642857142857143	1
PF15243	0.428571428571429	1
PF15244	0.285714285714286	2
PF15247	0.642857142857143	1
PF15249	1	1
PF15251	0.428571428571429	1
PF15256	0.357142857142857	2
PF15257	0.5	1
PF15261	0.142857142857143	1
PF15264	0.5	1
PF15280	0.571428571428571	2
PF15294	0.285714285714286	1
PF15295	0.428571428571429	1
PF15296	0.285714285714286	1
PF15305	0.357142857142857	1
PF15306	0.714285714285714	1
PF15309	0.5	2
PF15311	0.428571428571429	1
PF15335	0.428571428571429	1
PF15341	0.857142857142857	1
PF15346	1	1
PF15348	0.357142857142857	1
PF15359	0.5	1
PF15361	0.642857142857143	1
PF15364	0.428571428571429	1
PF15369	0.0714285714285714	1
PF15370	0.642857142857143	1
PF15372	0.357142857142857	1
PF15375	0.714285714285714	1
PF15377	0.642857142857143	1
PF15379	0.214285714285714	1
PF15383	0.571428571428571	1
PF15393	0.285714285714286	1
PF15397	0.214285714285714	1
PF15400	0.285714285714286	1
PF15409	0.642857142857143	1
PF15410	2.85714285714286	2
PF15412	0.571428571428571	1
PF15433	0.857142857142857	2
PF15469	1.07142857142857	1
PF15473	0.428571428571429	1
PF15477	1.35714285714286	2
PF15478	0.285714285714286	1
PF15479	0.214285714285714	1
PF15487	0.357142857142857	1
PF15502	0.357142857142857	1
PF15503	0.428571428571429	1
PF15508	0.857142857142857	3
PF15511	2.07142857142857	5
PF15519	1.28571428571429	1
PF15554	0.357142857142857	1
PF15612	2.92857142857143	1
PF15613	2.57142857142857	2
PF15619	0.571428571428571	1
PF15621	0.214285714285714	1
PF15625	0.571428571428571	1
PF15627	0.285714285714286	1
PF15665	0.357142857142857	1
PF15667	0.214285714285714	1
PF15669	0.214285714285714	1
PF15678	0.285714285714286	2
PF15684	0.285714285714286	1
PF15691	0.428571428571429	1
PF15692	0.5	1
PF15696	0.285714285714286	1
PF15711	5.57142857142857	3
PF15717	0.214285714285714	1
PF15729	0.142857142857143	1
PF15733	0.285714285714286	1
PF15734	0.142857142857143	2
PF15739	0.642857142857143	3
PF15749	0.714285714285714	1
PF15766	0.214285714285714	1
PF15769	0.428571428571429	2
PF15778	0.714285714285714	1
PF15780	0.785714285714286	2
PF15782	0.285714285714286	1
PF15785	0.642857142857143	1
PF15787	1.85714285714286	2
PF15795	0.642857142857143	1
PF15801	1	1
PF15811	0.428571428571429	1
PF15814	0.214285714285714	1
PF15821	0.285714285714286	1
PF15862	0.571428571428571	1
PF15867	0.428571428571429	1
PF15870	0.714285714285714	1
PF15874	0.857142857142857	3
PF15877	0.357142857142857	1
PF15880	0.428571428571429	1
PF15882	1.35714285714286	1
PF15898	0.857142857142857	1
PF15903	0.642857142857143	1
PF15906	0.857142857142857	1
PF15907	0.714285714285714	1
PF15911	0.5	2
PF15912	0.5	1
PF15916	0.642857142857143	1
PF15917	0.785714285714286	1
PF15924	1	1
PF15927	0.571428571428571	1
PF15932	0.0714285714285714	1
PF15936	1.35714285714286	3
PF15963	0.714285714285714	1
PF15964	0.428571428571429	1
PF15966	0.571428571428571	1
PF15967	0.428571428571429	1
PF15982	0.785714285714286	1
PF15985	2	2
PF15990	0.357142857142857	1
PF15993	1.5	4
PF15996	0.857142857142857	1
PF15998	0.642857142857143	1
PF16002	0.571428571428571	1
PF16004	1.07142857142857	1
PF16006	0.357142857142857	1
PF16014	0.428571428571429	1
PF16016	3	5
PF16017	0.642857142857143	2
PF16019	1	1
PF16020	0.428571428571429	1
PF16026	0.857142857142857	2
PF16028	0.928571428571429	1
PF16043	0.785714285714286	1
PF16045	0.714285714285714	1
PF16050	0.928571428571429	1
PF16053	0.928571428571429	1
PF16057	0.785714285714286	1
PF16065	0.5	1
PF16066	0.5	1
PF16076	3.21428571428571	3
PF16078	1.5	1
PF16088	0.357142857142857	1
PF16092	0.571428571428571	2
PF16093	0.785714285714286	1
PF16094	0.428571428571429	1
PF16095	5.85714285714286	8
PF16113	2.14285714285714	1
PF16114	1.21428571428571	1
PF16116	0.357142857142857	1
PF16121	1.5	1
PF16123	1.57142857142857	1
PF16124	3.21428571428571	3
PF16131	0.785714285714286	1
PF16134	1.71428571428571	2
PF16158	1.21428571428571	2
PF16165	1.28571428571429	1
PF16172	1.64285714285714	1
PF16173	0.285714285714286	1
PF16177	3.5	4
PF16178	2.14285714285714	6
PF16179	1.64285714285714	5
PF16183	2.28571428571429	3
PF16184	14.2857142857143	8
PF16185	0.5	1
PF16186	3.35714285714286	4
PF16187	2.71428571428571	1
PF16188	1.71428571428571	2
PF16189	1.71428571428571	3
PF16190	1.78571428571429	3
PF16191	1.78571428571429	2
PF16197	4.85714285714286	1
PF16198	1.42857142857143	1
PF16199	1.07142857142857	1
PF16200	0.928571428571429	1
PF16201	1.28571428571429	1
PF16203	1.07142857142857	1
PF16205	1.5	1
PF16206	2	2
PF16207	1.85714285714286	2
PF16209	6.21428571428571	7
PF16211	8.5	18
PF16212	6.85714285714286	11
PF16213	2.71428571428571	2
PF16214	2.07142857142857	1
PF16278	0.785714285714286	1
PF16282	1	1
